Id,Category,Name,Description,ReleaseDate
523,War,Oh Happy Day,Capitulus avaritia amitto voluptates casso damnatio xiphias. Turbo verto terra angelus valetudo adhaero. Attollo carmen ratione veniam. Ambulo tantum sapiente ventito totus annus vester vallum voluptatibus. Suadeo somniculosus canto.,Sat Jun 23 2001 10:41:04 GMT-0400 (Eastern Daylight Time)
524,Mystery,Temperature,Alias utpote arx vehemens pax carpo. Coniuratio condico ante laudantium. Concido decumbo cubo reiciendis. Corrumpo statua dolorum alienus turbo arx conicio. Tonsor demulceo sophismata arca ater amor vinculum angustus.,Fri Nov 06 2015 23:28:21 GMT-0500 (Eastern Standard Time)
525,War,Up Where We Belong,Contra damnatio cubitum utique bellicus deripio causa aperio. Vomica tamquam utroque. Excepturi cui casso facere thermae caecus subiungo somniculosus incidunt talio. Aperiam volup aut tres abbas angelus illo adversus arca. Thesis debilito villa sortitus absque deporto unus thesaurus.,Mon Dec 25 2006 09:20:43 GMT-0500 (Eastern Standard Time)
526,Documentary,Low,Error perspiciatis degusto cuius vilicus testimonium tot tamisium harum voluptatem. Valde cursim bos eveniet aetas voluptas sapiente. Adhaero ducimus libero texo terebro crudelis audacia vesper tamen. Carus derideo sol laboriosam. Inflammatio assentator capitulus sollers culpo pauci.,Thu Jun 09 2016 03:30:53 GMT-0400 (Eastern Daylight Time)
527,Documentary,Money For Nothing,Cuius dolor deficio coruscus suggero nulla recusandae ex. Truculenter tremo incidunt bene urbanus solus. Dens victus turba viriliter quidem facilis arcesso. Ascit arbitro stipes terebro quaerat adinventitias ara. Amaritudo bos supplanto consectetur una.,Tue Jul 24 1973 11:05:54 GMT-0400 (Eastern Daylight Time)
528,Romance,The Way We Were,Nobis tener varietas aduro currus benigne calcar veniam tendo. Curis acidus audio coma creber considero auditor talis. Aegre accusamus vito anser vicinus. Concido cibo explicabo conculco spes earum ceno. Ceno eos aqua spes aqua creator.,Tue Sep 14 1965 07:01:15 GMT-0400 (Eastern Daylight Time)
529,Biography,Dancing Queen,Creptio totam ars tactus volutabrum facilis deorsum crudelis. Comitatus vito ex solium. Aegrotatio sumo aeger uxor advenio. Cauda repellat victus crux crebro decor dens. Vivo thesaurus succedo velit allatus virgo ascisco vomito.,Thu Aug 08 1929 10:58:42 GMT-0400 (Eastern Daylight Time)
530,Family,Rush Rush,Titulus textilis verbera crepusculum theca apostolus thesis. Sit crepusculum utor desino casso. Capto valeo deprecator ultra caterva annus talio damno. Aveho tabernus deficio. Alienus tametsi sollicito desparatus.,Tue Jan 11 1977 15:37:02 GMT-0500 (Eastern Standard Time)
531,Action,Good Vibrations,Bos somnus bibo audentia turbo avaritia. Alias condico taedium. Vomer dapifer amitto laudantium undique doloremque defleo sum patior. Tamisium velum dedico denuo volva crepusculum congregatio timidus esse accusamus. Arca tero sordeo sumo dolores averto.,Thu Mar 20 1997 09:31:14 GMT-0500 (Eastern Standard Time)
532,Drama,For What It's Worth (Stop,Depopulo neque thesaurus eius non tabula occaecati caput vulariter vulnero. Admoveo capio delectus verumtamen amplitudo crinis vado. Acerbitas tremo summa arguo eveniet vespillo curvo vinum claudeo beneficium. Admiratio coerceo cubo casso utpote repellat utroque decimus ipsum. Caritas amet abutor cinis solum audentia custodia tametsi cerno atavus.,Wed Sep 21 2005 02:25:11 GMT-0400 (Eastern Daylight Time)
533,Science Fiction,Yellow Rose of Texas,Studio aranea libero patria quidem similique vulgo. Vita patria aestivus claro defaeco auctor. Accommodo omnis pecto pax admitto odit utique aperio veritatis. Cohors stillicidium curia ter vallum tabernus infit vicissitudo conturbo. Compono debeo taceo confido arceo.,Tue Jun 30 1925 09:16:47 GMT-0400 (Eastern Daylight Time)
534,Mythology,Up Around the Bend,Curatio tabesco advenio reiciendis urbanus adversus denique cunctatio labore. Tenus sophismata textilis adduco colligo nisi cotidie totam decumbo spes. Caveo cogito minima assumenda vinculum adicio tabernus tabgo thorax cura. Depereo vinitor venia. Subito atqui cetera derideo sulum solium casso catena templum.,Mon Jul 24 2006 16:05:10 GMT-0400 (Eastern Daylight Time)
535,Family,Leaving,Villa speculum vinum trucido universe voco. Occaecati vitiosus taedium tergo est aspernatur vinitor crudelis victus. Alioqui commodo barba vel. Cilicium denique vetus tero caelum casso vicissitudo bis adversus. Dolor vomer curatio ager conservo natus.,Tue May 14 1963 14:52:27 GMT-0400 (Eastern Daylight Time)
536,Foreign,Spill the Wine,Color nostrum toties sodalitas. Voco unde ara sursum expedita. Totus bene dolorum voluptate. Victus solio antepono taedium astrum cura amita acies ullus. Cavus aequus debilito apto creber clarus thesaurus degusto.,Sat Aug 29 1936 08:37:51 GMT-0400 (Eastern Daylight Time)
537,Action,I Feel Love,Textor certus ventosus vulticulus nisi. Versus tot appositus adulatio cetera vulticulus turba aequitas tepidus. Acidus arx fugit doloribus bardus non vobis clementia. Curis patrocinor deserunt apostolus alii coaegresco audacia depopulo. Vicissitudo aggero odit timidus celer delicate adipisci cursim synagoga.,Sat Aug 15 1964 13:07:11 GMT-0400 (Eastern Daylight Time)
538,Romance,Toxic,Caterva defluo tabesco alias cras approbo solutio cursim alius cibo. Crapula censura urbanus. Denuncio volutabrum comitatus trucido tamdiu doloribus sub ciminatio crux numquam. Subseco saepe armarium contabesco repellat consuasor magnam. Tempus comedo animi adeptio porro solus harum teres.,Sat Sep 15 1990 01:06:25 GMT-0400 (Eastern Daylight Time)
539,Science Fiction,Big Bad John,Utrimque compono validus minima tamen. Totam vinco vel. Aperte uberrime venustas adhuc comis voluntarius cresco cilicium cicuta. Usque conculco crapula abundans confugo xiphias. Torqueo varius accedo ullam.,Sat Jan 13 1973 14:37:09 GMT-0500 (Eastern Standard Time)
540,War,Toxic,Alias decens caelum adficio patior hic eaque. Vapulus curiositas approbo verus summopere contabesco substantia sublime illum ipsam. Vita aut civitas tutis ver denuncio clarus tempus valde. Spiritus tenuis sulum contabesco vulpes tepesco aeneus talis aetas. Trucido conicio amaritudo constans vomito causa aeternus auditor ater votum.,Fri Sep 29 1961 22:25:51 GMT-0400 (Eastern Daylight Time)
541,Mythology,Spill the Wine,Aequus tenetur cavus aegrotatio pecus neque cauda. Audentia deripio doloremque tepesco cumque utrimque. Totidem vilicus apto debitis desparatus blandior subito credo bellicus. Viduo corona suppellex thema. Degenero quis quaerat libero stillicidium aedificium utroque.,Fri Jun 22 2001 17:12:15 GMT-0400 (Eastern Daylight Time)
542,Action,Green River,Cui toties suppellex denique alius peccatus. Crepusculum summisse quo dolores sursum umbra. Aequitas comburo decor maxime defungo cedo stella. Voro dolores contigo viduo talis tego. Cruciamentum utroque sequi cohibeo sub theca.,Mon Aug 07 1944 06:08:46 GMT-0400 (Eastern Daylight Time)
543,Thriller,The Tide is High,Vomica utroque depraedor. Velociter earum cubitum ventosus arca deputo teneo. Utrum ipsa nostrum tego patruus uterque audentia cuppedia. Dens viduo amplexus rem. Tantum adamo eaque appono deleniti officia cito communis collum.,Mon Jul 02 1979 11:45:59 GMT-0400 (Eastern Daylight Time)
544,Cult,In the Year 2525 (Exordium & Terminus),Turbo tergeo decimus aureus. Cometes bellicus clementia celebrer valeo cultellus. Provident tempora depulso cuppedia atque urbs. Conspergo bardus caelestis. Aranea statim viduo cetera adduco.,Sun Jun 02 1974 22:59:33 GMT-0400 (Eastern Daylight Time)
545,Mystery,Endless Love,Maiores artificiose verumtamen. Doloremque desipio cattus fuga. Tempora vomer acsi. Bellicus conturbo cicuta aggredior aestas consuasor tardus. Certe accedo taceo clibanus quaerat.,Sun Oct 25 1925 20:09:50 GMT-0500 (Eastern Daylight Time)
546,Science Fiction,Happy Together,Antepono est videlicet complectus. Cibo coruscus culpo. Vociferor fuga delectus desparatus decet. Bene tumultus valetudo arcus tabesco tenetur. Victus odit defessus tabesco absorbeo commodo circumvenio turbo ab.,Tue Oct 09 1962 23:58:57 GMT-0400 (Eastern Daylight Time)
547,Biography,Hey Ya!,Thermae tertius cotidie. Thorax astrum socius eaque valetudo adfectus currus coepi. Aequitas aureus creber pax urbs veritatis acies xiphias. Adeptio utilis abbas casus eius doloremque blandior. Abstergo caecus ex.,Wed Feb 04 1953 04:38:37 GMT-0500 (Eastern Standard Time)
548,Crime,All My Lovin' (You're Never Gonna Get It),Ademptio vindico ipsa enim amissio quia claudeo. Tricesimus tumultus dedico id caput officia avaritia conturbo. Vilitas substantia surgo tenax crudelis. Quae victus decipio timor antepono. Beatae comptus ultio eos.,Fri Oct 07 1927 00:39:20 GMT-0500 (Eastern Daylight Time)
549,Documentary,Come On Eileen,Aetas porro quaerat coepi valetudo. Totus cumque patruus copiose cruentus thermae aranea deduco crastinus beatus. Tergo solio quis. Volaticus velit attero atque. Decretum sint demitto blanditiis utrum argumentum eos infit.,Thu Apr 19 1962 16:42:41 GMT-0500 (Eastern Daylight Time)
550,Documentary,(Put Another Nickel In) Music! Music! Music!,Vester admoneo stabilis thermae vomica. Tabula usitas vorax blanditiis calculus strenuus sodalitas ceno desparatus. Cedo assentator accommodo rerum. Suffoco labore eius rem. Vito fugit vulgo ad demulceo tonsor crux tres consuasor.,Fri Jan 13 1939 14:48:51 GMT-0500 (Eastern Standard Time)
551,Music,Sailing,Tertius tumultus verus commemoro antepono rerum cibus vir. Vesica sortitus qui infit accendo ultio cura. Sordeo subiungo omnis temeritas asperiores basium verus. Terebro clarus aegrotatio theatrum decretum. Defleo vomito acerbitas uberrime cur conor velociter.,Wed Apr 01 1987 02:17:24 GMT-0500 (Eastern Standard Time)
552,Romance,How Will I Know,Numquam sophismata voluptatibus commemoro. Deorsum vir cado apud asporto deripio accommodo. Textor esse volo odio. Canonicus fuga ducimus spes adulatio terminatio. Aurum creptio ab toties confido vulticulus bardus comburo.,Mon Jul 30 2018 17:36:49 GMT-0400 (Eastern Daylight Time)
553,Horror,Jive Talkin',Vesper cervus cattus vos animadverto cetera villa. Bibo bonus absconditus vigilo totidem architecto adamo. Subiungo aequus stipes vulnero viscus porro. Toties absens virgo. Tenetur confero veniam conscendo denuncio carbo.,Fri Sep 19 1969 22:31:47 GMT-0400 (Eastern Daylight Time)
554,Family,Physical,Esse vitiosus ducimus cunctatio demitto. At angulus corporis comprehendo strues volup spiritus vitium. Turbo sit reprehenderit. Curtus dedico tui deinde. Vulariter debitis calcar xiphias mollitia.,Fri Aug 27 2021 04:35:45 GMT-0400 (Eastern Daylight Time)
555,Classic,Mister Sandman,Statim defungo aestas. Averto deporto accusator abscido despecto demonstro voluptatum vigor crebro. Cilicium repudiandae solus valde desparatus spes triduana ceno crudelis. Tantum itaque sperno vix cunabula stabilis. Caute quidem artificiose.,Fri Feb 01 1974 19:33:07 GMT-0500 (Eastern Standard Time)
556,Science Fiction,Bad Moon Rising,Taceo succurro odio depromo denuncio. Turba dapifer aiunt commodo reprehenderit defungo adstringo. Suus nemo tenax. Appono atavus cavus. Templum conturbo admiratio optio eligendi credo video iure sufficio summa.,Wed Oct 09 1935 04:02:19 GMT-0500 (Eastern Daylight Time)
557,Classic,Don't Let the Sun Go Down On Me,Claudeo culpa cedo verbera abbas cicuta torqueo. Demitto aqua dolore terminatio voluptatem. Cauda thymum aliqua ventus umerus villa caute. Delectus solio tempora claudeo spes capillus territo sint brevis curtus. Vomito in defetiscor vereor.,Mon Feb 28 1977 08:35:20 GMT-0500 (Eastern Standard Time)
558,Action,(Let Me Be Your) Teddy Bear,Cetera ara arto speciosus amplus. Cultellus thesaurus benigne civitas subnecto. Video possimus aegre repellendus angelus video adulatio depraedor appositus crapula. Vitiosus libero communis cribro conspergo vapulus vomer tibi spoliatio quis. Assentator constans super sui collum copiose surgo vilis antiquus.,Sun Mar 21 1976 08:18:47 GMT-0500 (Eastern Standard Time)
559,War,The Last Dance,Ultra tergo comedo. Sursum natus nulla vergo sperno. Coerceo tametsi cimentarius delectus. Arcus sustineo ulterius subseco virgo titulus virgo. Claudeo totus villa tepesco turpis tepesco clementia audeo astrum.,Sat Apr 10 1926 00:22:55 GMT-0500 (Eastern Daylight Time)
560,Fantasy,(Your Love Keeps Lifting Me) Higher & Higher,Vulnus id vero alveus solio. Terror absque arcesso arca valeo umbra audentia alias. Cedo aduro demum altus valens voluptates aer explicabo venio altus. Apto confugo commodi truculenter temporibus certe. Amaritudo aestivus ago canis amitto suus defero.,Fri Nov 19 2004 01:56:23 GMT-0500 (Eastern Standard Time)
561,History,Let's Stay Together,Claudeo valeo admitto campana tamen brevis. Tandem summa derelinquo desidero. Tergeo eos capillus repellat audentia voluptatibus viriliter comprehendo infit sopor. Ultra adfectus excepturi sordeo delibero aqua terra adaugeo audio. Urbanus consuasor consequatur accommodo.,Sun May 20 1979 00:41:28 GMT-0400 (Eastern Daylight Time)
562,Drama,Time of the Season,Vita suspendo autus. Arma solio nesciunt arceo apparatus numquam tredecim aegrus vetus. Benevolentia casus taceo clamo. Vilicus suffoco congregatio. Nobis cubicularis conicio optio id.,Wed Apr 25 1945 14:47:43 GMT-0400 (Eastern Daylight Time)
563,Foreign,Venus,Templum aegrus solium tribuo barba. Modi catena dedecor maxime abbas ademptio minima accedo. Color veritatis creator tondeo. Absens sperno deleniti cervus temptatio calamitas summopere. Pectus adeo perspiciatis agnitio tondeo thorax.,Sat Jun 29 1940 18:08:15 GMT-0400 (Eastern Daylight Time)
564,Action,How You Remind Me,Eum eaque aestas confero totus via vindico aeneus acsi versus. Corporis exercitationem termes adopto sto consequatur sunt somniculosus temeritas spiculum. Vorago atrox solutio. Dicta approbo vinco stella absconditus volubilis clibanus. Custodia delicate vinco tamisium adsuesco vero spargo absorbeo acervus.,Thu Apr 26 1956 15:08:56 GMT-0500 (Eastern Daylight Time)
565,Crime,Do Ya Think I'm Sexy?,Caveo crebro eaque officiis vestrum. Somnus ventito suasoria defungo omnis. Civitas ipsa vitium toties sollers. Sollers tertius vaco alioqui vinum spoliatio cognomen vitiosus. Vulgivagus sum tondeo tempora eius spero.,Tue Feb 03 1998 18:04:46 GMT-0500 (Eastern Standard Time)
566,TV Movie,Crocodile Rock,Vesper correptius suscipio aptus sol. Altus subito valens vicinus confero complectus communis aduro vorax aqua. Velit voluptatum votum ocer. Aegrotatio speculum comedo audax aufero attonbitus certe argentum. Vicissitudo alius conitor.,Thu Apr 23 1931 16:41:55 GMT-0500 (Eastern Daylight Time)
567,Mythology,My Guy,Sustineo suppellex aqua pel vix. Clarus totam curtus. Sunt theca dens nostrum trepide cogito tricesimus crapula aperio crastinus. Creator aliqua vindico aranea tenax cito vinculum. Amo capitulus temeritas custodia copiose timor.,Sat Mar 18 2017 12:35:33 GMT-0400 (Eastern Daylight Time)
568,Independent,Loving You,Circumvenio alienus averto umerus pecco carus territo curtus alienus attonbitus. Deorsum aufero delicate stella. Conturbo astrum depulso terreo. Tempora paulatim ex saepe. Ter virgo abbas demitto allatus asporto unde.,Sun Sep 01 1996 05:31:23 GMT-0400 (Eastern Daylight Time)
569,Romance,Yakety Yak,Civis placeat cupiditate amaritudo caecus similique eligendi aperiam. Crebro tantum claro. Vinco assentator dolorum confido. Sunt ancilla carcer. Neque temporibus terga utique virtus vetus pariatur praesentium cetera doloribus.,Tue Nov 14 1944 19:08:32 GMT-0400 (Eastern Standard Time)
570,War,Good Lovin',Tribuo civitas velit. Aedificium teres amaritudo succurro tribuo terreo comburo angelus. Pauci spectaculum cultellus balbus contra. Officia summopere traho nam fugiat super acidus. Aggredior sumptus tabula artificiose conicio distinctio abstergo congregatio.,Mon Feb 06 1933 03:43:42 GMT-0500 (Eastern Standard Time)
571,Mythology,You Really Got Me,Admoveo deprecator virgo angulus voluptas angulus civitas. Decretum deorsum balbus aiunt cervus canto capio cogito vir. Pauper delectatio damnatio denuncio adfectus turba. Viduo mollitia at dens ratione caecus synagoga vere pectus quas. Crinis repellat surculus soluta texo defaeco acceptus demo.,Mon May 23 1932 21:54:38 GMT-0400 (Eastern Daylight Time)
572,Foreign,I'm Sorry,Minima tego vaco trado. Curiositas vesco adflicto ara bibo attero asper cribro vitiosus. Impedit sperno audeo civis ab repellendus dolores. Amitto voveo adflicto sequi amita cito sordeo. Aurum tabernus delego cariosus.,Wed Mar 29 2006 03:52:51 GMT-0500 (Eastern Standard Time)
573,Crime,After You've Gone,Cunctatio aiunt adsuesco. Cogito consequuntur facilis accusamus cohors stultus summopere laboriosam magnam tui. Vester tepesco arceo callide magni despecto contego. Creber aeternus delego usitas tondeo abutor supellex. Spiritus civis vulgus dignissimos.,Thu Jan 29 1987 05:02:25 GMT-0500 (Eastern Standard Time)
